query_id,char_count,token_count,unique_token_ratio,analyzed_token_count,stopword_fraction,digit_token_fraction,punctuation_fraction,question_mark,mean_idf,max_idf,min_idf,idf_oov_fraction,wh_what,wh_who,wh_when,wh_where,wh_why,wh_how,wh_which,wh_whom
test825,40.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.402450630406654,7.442726017665949,3.0538817020719193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test828,68.0,14.0,0.7857142857142857,8.0,0.4285714285714286,0.0,0.0,0.0,4.644645362510152,6.450854800282996,1.978019078330936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test831,43.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,3.6233977543031792,4.862272850437685,2.017818076392981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test832,40.0,8.0,1.0,6.0,0.25,0.125,0.0,0.0,5.655281559573069,9.491135450098056,3.574427708572644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test836,57.0,13.0,1.0,6.0,0.5384615384615384,0.0,0.0,0.0,5.2987065503489434,6.915230184031838,4.075342365344003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test837,42.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,4.45730626416106,5.617519661640461,3.79828494020335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test838,43.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,4.418801238922921,5.555444144524114,2.2182450660927935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test841,42.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.2028034688522,5.14074601059664,3.7494864551472444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test842,61.0,11.0,1.0,7.0,0.36363636363636365,0.09090909090909091,0.01639344262295082,0.0,6.232210123923224,9.186924075695064,4.07063322750189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test849,35.0,8.0,1.0,6.0,0.25,0.125,0.0,0.0,6.399858855438118,7.811158536948166,2.4655137370168436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test850,40.0,9.0,1.0,2.0,0.7777777777777778,0.0,0.0,0.0,4.203308183626365,4.439555699844475,3.9670606674082536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test852,44.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,6.560268082344322,8.914383379919647,4.313201720061569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test856,32.0,7.0,0.8571428571428571,3.0,0.5714285714285714,0.0,0.03125,0.0,4.984281083394211,5.536999432020453,4.3008845890598275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test857,66.0,13.0,0.9230769230769231,6.0,0.5384615384615384,0.0,0.0,0.0,5.490050442828623,7.577486163260964,3.8665298029538078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test860,38.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,4.955020985222473,6.490108575737464,3.5855583327205514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test861,40.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.6752801686891665,7.01553119297237,2.935434413658972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test868,43.0,9.0,0.6666666666666666,5.0,0.4444444444444444,0.0,0.0,0.0,5.832462841926331,7.494337732689846,3.0369273608098353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test872,40.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.7923734386439865,5.702410661014404,3.908186956799809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test873,41.0,8.0,0.875,5.0,0.375,0.0,0.0,0.0,6.195941912332993,9.930502109881902,3.75583038293418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test882,57.0,12.0,1.0,6.0,0.5,0.0,0.0,0.0,5.00312619259732,7.333076717735905,3.4215616872395604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test884,42.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.433508748064737,5.569235457173701,3.0057917669506113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test890,41.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.609782104208269,6.966889385750023,3.5455532618889385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test892,39.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.500921601686111,9.481307361161793,3.967021265140648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test894,43.0,10.0,1.0,4.0,0.6,0.0,0.0,0.0,5.7419536337393575,9.768174769617398,3.3171796075161244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test895,41.0,7.0,1.0,4.0,0.4285714285714286,0.0,0.024390243902439025,0.0,5.515989036945276,9.319155247098834,3.75583038293418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test896,51.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.529632418484764,7.639865511323251,3.34484849115333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test897,48.0,7.0,1.0,4.0,0.4285714285714286,0.0,0.020833333333333332,0.0,5.252393183465428,6.99578965116535,4.28391861783987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test908,41.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.239472477383195,7.908726210051875,2.7863550280367213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test911,42.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,6.530901152112605,9.781289711695226,3.75583038293418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test912,48.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,5.900723476709771,7.490991009351896,4.687742005624292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test916,33.0,8.0,0.875,4.0,0.5,0.0,0.030303030303030304,0.0,5.254155378688932,6.86969266718378,4.0677965628244035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test919,45.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.744614637269027,7.231689849764628,4.238138348861657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test920,46.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.737879518693417,10.546262626826428,3.2756437915128496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test929,46.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.972684110721866,8.968527657633805,3.0538817020719193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test932,45.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.874982088243671,10.143164383728529,3.566279054046847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test933,43.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,3.720660329556691,4.408443669422418,2.7863550280367213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test934,48.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,6.615872720349129,11.177534403668284,3.726625720306101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test935,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.492332889607636,6.994975484623328,4.3008845890598275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test939,51.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,4.9500254089391165,6.119082964578847,4.074815593237573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test944,77.0,14.0,0.8571428571428571,5.0,0.6428571428571428,0.0,0.0,0.0,5.499745681862185,6.420158284790863,3.9962264030402364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test945,46.0,10.0,1.0,5.0,0.5,0.0,0.021739130434782608,0.0,6.102771084284919,9.054075976571674,4.439555699844475,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
test946,36.0,7.0,1.0,6.0,0.1428571428571429,0.0,0.027777777777777776,0.0,5.751994193145529,8.600352477771114,3.461727120625455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test949,72.0,13.0,0.8461538461538461,6.0,0.5384615384615384,0.0,0.0,0.0,5.775058793929489,8.936824714392326,3.5455532618889385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test950,90.0,17.0,0.7647058823529411,7.0,0.5882352941176471,0.0,0.0,0.0,6.251075986893883,9.031993060283925,2.956295628609304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test951,57.0,10.0,0.9,5.0,0.5,0.0,0.0,0.0,5.973163040525321,8.050189243312401,3.924026276944952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test952,51.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.8025377207524365,9.224034085346297,4.5959341010813395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test954,57.0,10.0,1.0,4.0,0.6,0.0,0.0,0.0,6.826914484017687,7.8946201827041955,4.0530454058594305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test955,41.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,3.989132587306247,5.188372505622978,3.4064785646786397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test956,58.0,9.0,1.0,6.0,0.33333333333333337,0.0,0.0,0.0,5.710554812458628,12.550583538038154,2.2182450660927935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test957,38.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.3989077622009995,7.101806505608069,3.5455532618889385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test958,44.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,5.865163517542681,8.865659263767146,3.6759293958780095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test959,40.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,4.800606430980996,9.379130391721562,2.319230227468961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test960,51.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.1111111111111111,0.0,0.0,5.363269113198562,6.677576596162725,4.514912693891973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test967,62.0,11.0,1.0,6.0,0.4545454545454546,0.0,0.0,0.0,5.424501996058005,7.43701171640251,2.393480405732666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test971,44.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.348438426797658,6.902907399271099,5.631888319017683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test973,37.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,7.031288949541204,8.62289441586561,4.3008845890598275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test974,44.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,5.710695982123931,7.234271162504082,3.401900228556649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test986,43.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,5.9910650830720495,8.881638298825036,2.577479098227116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test987,60.0,11.0,0.9090909090909091,6.0,0.4545454545454546,0.0,0.0,0.0,4.9453345868207155,6.6758006596296555,3.4501696454405764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test989,41.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.960959620542853,6.794674782690511,2.7863550280367213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test990,59.0,12.0,1.0,5.0,0.5833333333333333,0.0,0.0,0.0,5.91145443115327,10.105950787388094,3.8220296252147636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test991,32.0,8.0,0.75,5.0,0.375,0.0,0.0,0.0,9.081230890796753,11.351887790813063,6.902907399271099,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test994,42.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,5.845913453591818,8.227497089376424,3.902057421488641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test996,43.0,7.0,1.0,5.0,0.2857142857142857,0.0,0.023255813953488372,0.0,7.411079938602231,10.619825194003443,4.901517677117449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test997,32.0,8.0,1.0,3.0,0.625,0.125,0.0,0.0,4.71802708980416,4.949444264433473,4.342364154541321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test998,39.0,9.0,0.8888888888888888,6.0,0.33333333333333337,0.1111111111111111,0.0,0.0,3.890300577722844,5.450860395385699,2.319230227468961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test999,43.0,7.0,1.0,4.0,0.4285714285714286,0.0,0.023255813953488372,0.0,5.577370603157017,9.611700128716317,3.5455532618889385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1003,48.0,9.0,1.0,6.0,0.33333333333333337,0.0,0.020833333333333332,0.0,4.371058910019238,6.128276866064277,2.017818076392981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1005,37.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.500204632843958,7.586267778421349,2.9974264367119225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1006,45.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.293541559242768,5.879550426021486,2.017818076392981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1007,36.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,4.296160749251195,4.834638636944624,3.946874706524606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1009,41.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.423939109328048,7.689140476975974,5.12915406474329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1015,38.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.600535720947774,5.256385030475329,3.954725105438516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1017,50.0,10.0,0.9,3.0,0.7,0.0,0.0,0.0,6.115387301862417,9.099760919089146,3.5455532618889385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1024,37.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.771768227553185,10.984163010687745,3.4393135645304502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1025,47.0,10.0,0.9,5.0,0.5,0.0,0.0,0.0,5.028863049296553,7.783921265364437,2.61524293407979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1030,43.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,6.414434512981586,9.392463922591027,4.3065952644778775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1032,34.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,4.421179809403859,7.5936451634119795,2.5870089694699985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1034,49.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.669725160108477,7.245186031778893,4.80119301761742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1037,35.0,8.0,0.875,2.0,0.75,0.0,0.0,0.0,4.906081415193879,6.403127900434894,3.409034929952863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test1047,42.0,10.0,1.0,4.0,0.6,0.0,0.0,0.0,5.217197554181182,7.09279134425804,4.075342365344003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test1052,65.0,12.0,1.0,5.0,0.5833333333333333,0.0,0.0,0.0,5.4846799207740276,8.165272828163083,2.017818076392981,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1054,39.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.685769216606543,9.885550722019635,2.8592833284943846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1057,36.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.24444307833298,5.640567658245779,4.11957909555563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1064,47.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,6.518046890066254,8.53562400507062,3.5455532618889385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1065,43.0,9.0,0.8888888888888888,5.0,0.4444444444444444,0.0,0.0,0.0,4.902911559148341,6.308257881757118,3.0369273608098353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1070,45.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.568009809759528,5.385293451429614,3.8665298029538078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1071,46.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.824244842936946,8.330302138432737,4.118455293776882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1072,47.0,9.0,1.0,5.0,0.4444444444444444,0.1111111111111111,0.0,0.0,5.176087371239333,7.967228529483151,3.0369273608098353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1075,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.780937092081596,9.144136800489855,3.625801180134286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1076,46.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,4.552869039735476,5.97536089767315,3.8220296252147636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1077,41.0,10.0,1.0,4.0,0.6,0.0,0.0,0.0,7.281454410384264,10.941145625604054,4.11957909555563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1078,41.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,6.0610572785232595,9.663140039921078,3.984068995236596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1084,40.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,4.777949689733123,6.957830639281669,1.978019078330936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1085,39.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,7.073738619982724,8.68929996378761,5.12915406474329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1089,35.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.139241472945388,6.412401886830784,2.393480405732666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1090,77.0,13.0,0.8461538461538461,7.0,0.46153846153846156,0.0,0.0,0.0,4.779644575443441,8.489233497951092,2.017818076392981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1092,37.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,5.441728138521895,6.103778259522079,4.767030628425021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1095,42.0,8.0,1.0,5.0,0.375,0.0,0.047619047619047616,0.0,6.573968347489057,11.56319688448027,3.5455532618889385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1096,40.0,8.0,1.0,5.0,0.375,0.125,0.0,0.0,5.4782445638551955,7.302728786056955,3.896497504740474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1099,54.0,9.0,1.0,6.0,0.33333333333333337,0.0,0.0,0.0,6.0491802577120675,11.524730603652474,2.393480405732666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1104,33.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.45021658618187,7.553015708714739,4.118455293776882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1106,58.0,9.0,1.0,5.0,0.4444444444444444,0.0,0.0,0.0,5.435715583052419,8.3149526429018,2.017818076392981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1108,38.0,8.0,1.0,3.0,0.625,0.0,0.0,0.0,3.9668616466842175,4.3008845890598275,3.672328198447704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1109,42.0,9.0,1.0,5.0,0.4444444444444444,0.1111111111111111,0.0,0.0,5.329512009827423,8.547085448589627,2.319230227468961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1114,39.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.879878072480734,6.4660841249629835,3.959680197950367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1115,33.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,3.5673416208482616,4.678790513420972,2.8592833284943846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1116,40.0,10.0,1.0,3.0,0.7,0.0,0.0,0.0,5.867272894468268,6.746876347582666,5.0310338544607704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1118,55.0,10.0,1.0,6.0,0.4,0.0,0.0,0.0,5.679136246844038,7.665789979661003,3.967021265140648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1119,36.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.868535732562011,6.424979230767136,2.7863550280367213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1120,36.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,4.863218694126801,7.049755065359947,3.105491461343404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1121,32.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,5.414665316335177,6.592158845008373,4.118455293776882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1124,41.0,8.0,1.0,3.0,0.625,0.0,0.024390243902439025,0.0,6.2151736079222815,11.831460871074949,3.0538817020719193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1125,41.0,8.0,1.0,6.0,0.25,0.0,0.024390243902439025,0.0,6.0607309772685385,7.2002231582120215,5.2721725556137145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1130,44.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.4782265682987985,7.701435713833011,3.0348465581739132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1136,48.0,9.0,0.8888888888888888,5.0,0.4444444444444444,0.0,0.0,0.0,3.9830217768659053,5.368271420553682,2.017818076392981,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1138,37.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.423268653736209,7.361435099543629,3.6430638120697285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1143,51.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,7.61902031648432,8.42770266855112,6.150063843503651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1144,51.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.741965822356476,8.746262969712916,3.726625720306101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1147,33.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,4.156366235533836,4.759735152443212,3.5072364870210504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1149,92.0,17.0,0.9411764705882353,9.0,0.47058823529411764,0.0,0.0,0.0,4.481163032580404,6.744022826305895,1.978019078330936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1150,54.0,10.0,0.9,4.0,0.6,0.0,0.0,0.0,4.5497148527963605,5.43774149148905,3.5958759274929633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1153,73.0,15.0,0.9333333333333333,8.0,0.4666666666666667,0.0,0.0,0.0,4.923291509347527,6.567177690992893,3.854522114115514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1156,43.0,8.0,1.0,6.0,0.25,0.125,0.0,0.0,6.981180192659198,9.617286735424956,3.75583038293418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1157,42.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,4.638989209883193,8.3149526429018,2.256543270872133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test1159,42.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,7.345563647340901,10.37702870478784,3.566279054046847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1160,35.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.092834099197843,7.32511986984545,3.566279054046847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1164,54.0,9.0,0.8888888888888888,4.0,0.5555555555555556,0.0,0.0,0.0,6.112891947568492,8.736928012776865,5.051976122079604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1165,49.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,6.1428517250552535,7.520833847918584,4.815587344015373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1166,49.0,8.0,1.0,6.0,0.25,0.0,0.0,0.0,4.12647956340443,5.965428733939314,2.017818076392981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1171,55.0,10.0,1.0,6.0,0.4,0.0,0.0,0.0,4.269900925175691,5.434573951814706,2.393480405732666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1173,47.0,8.0,1.0,5.0,0.375,0.0,0.0,0.0,5.5945842629943625,11.320635247308958,3.0369273608098353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test1175,39.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,3.835634068075623,4.236357243589563,3.3171796075161244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1176,42.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,5.974632938136691,7.649998099963112,4.898712836932467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1179,38.0,8.0,1.0,4.0,0.5,0.125,0.0,0.0,5.653508003088179,11.260916012607336,2.1976828267141455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test1180,43.0,8.0,0.875,4.0,0.5,0.0,0.0,0.0,5.40908304944695,5.82491826371287,4.562826676725233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1181,38.0,8.0,0.875,3.0,0.625,0.0,0.0,0.0,5.274112574693333,6.649821381865012,2.7863550280367213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test1182,53.0,10.0,1.0,5.0,0.5,0.0,0.0,0.0,4.44405595215035,5.905218839659249,3.79828494020335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test1183,46.0,9.0,1.0,4.0,0.5555555555555556,0.0,0.0,0.0,5.631543589931495,8.360131665638711,3.3847506718132223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test1186,39.0,8.0,1.0,4.0,0.5,0.0,0.0,0.0,3.7696535767019466,5.709024293460935,2.017818076392981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
